is_cluster,pocket_name,pocket_alias,ward_id,ward_councillor,avg_hhsize,area_ha,density_dwellings,structure_count,age_of_is,upgrade_category,temp_sanitation,toilets_full_flush,toilets_chemical,toilets_portable,toilets_container,toilets_other,toilets_total,ratio_toilets_dwellings,pocket_code,centroidx,centroidy
Flora Road - Retreat,Flora Road - Retreat,Kavalla Dorp/ Nooitgedag,0.13435986275030007,Marita Petersen,2.0985094825559245,-0.11542137421422781,-0.8236860954863335,-0.3677477657202278,15 - 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.17547746095800087,-0.17885851165187333,-0.10547263915853226,-0.10128451368804998,-0.27724321634404203,1:3,SOUFLO001,-1.2949454003869372,-0.8355049016342843
France - Lwandle,France - Lwandle 1,France - Helderberg,0.7152227559219346,Jongidumo Maxheke,0.005339718785128401,-0.12270934664533048,0.8956426270754442,-0.22332478906497122,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,0.2131711708606675,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.14037445534164764,1:3,HELFRA001,2.50080334245745,-1.3081828680424252
France - Lwandle,France - Lwandle 2,Crossroads 13/14/16,0.7152227559219346,Jongidumo Maxheke,0.005339718785128401,-0.13093868218211724,-0.20540551079984018,-0.3677477657202278,5 - 10 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.242405774373998,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26769423301829354,1:2,HELFRA002,2.4979094437752662,-1.3020724783575923
Freedom Park - Airport,Freedom Park - Airport,Crossroads 13/14/16,-1.285527209447029,Asa Abrahams,2.2853996400354593,0.3205512099246927,-0.7732159498791905,0.3485436104328594,> 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,1.6340714851569946,0.4973724722965207,-0.10128451368804998,1.0373334881673273,1:2,TYGFRE001,-0.038512626933066514,0.3678486233677982
Freedom Park - Ottery,Freedom Park - Ottery,Crossroads 13/14/16,-0.026990940908487318,Monty Oliver,0.30436397075238525,-0.10661507419331209,0.038858781951810646,-0.18256023920260042,15 - 20 years,City land. Can be upgraded,-0.7162946993614596,0.030940392766801314,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.191302366412306,1:5,HILFRE001,-0.8538473712847431,-0.26275165862300154
Garden Cities - Mfuleni,Garden Cities - Mfuleni,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,0.01934538265757891,-0.5288465678677652,0.12259153405286116,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,0.7370846578805328,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.006043288986495185,1:5,HELGAR001,0.7640587988007533,-0.1383154884911149
Gaza,Gaza,Crossroads 13/14/16,-1.220986887983514,Richard O Connell,0.9958575534266663,-0.12863082424560138,-0.3524820817636773,-0.36192425859703203,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,TYGGAZ001,-0.25448042076903243,0.7055636096920446
Goliath,Goliath,Crossroads 13/14/16,1.2638154883618118,Gerhard Fourie,-1.0786231945961768,-0.06792808720487546,-0.863142295588329,-0.32581851443321785,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.16267980895793152,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.24541327192488052,1:3,NORGOL001,1.0188632785345078,1.566241237932716
Gqobasi,Gqobasi,Crossroads 13/14/16,-0.8982852806659393,Depoutch Elese,0.30436397075238525,-0.08626948448981715,-0.4369638899852735,-0.19770135772290956,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,0.49790676163233344,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.06079959429374393,1:2,MITGQO001,-0.09669224473916048,-0.024859870119513145
Graveyard - Philippi,Graveyard Philippi,Crossroads 13/14/16,-0.9628256021294542,Fikiswa Nkunzana,-0.8356659898727802,-0.1190957269815754,0.18256799031237528,-0.25710113037950705,15 - 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.11917366441887438,-0.10128451368804998,-0.2899751941117066,1:39,MITGRA002,-0.10433703897779996,-0.21373746017790662
Graveyard - Philippi,Graveyard Pond,Crossroads 13/14/16,-0.9628256021294542,Fikiswa Nkunzana,-0.8356659898727802,-0.10670617384870087,0.8531965276950689,-0.019502039753117126,15 - 20 years,City land. Can be upgraded,-0.4049197011656079,0.07649808729026787,-0.23681213321768332,-0.17885851165187333,-0.07807058863784803,-0.10128451368804998,-0.15947242199314451,1:7,MITGRA001,-0.1114068240320087,-0.21777072069590692
Green Park - Mfuleni,Green Park - Mfuleni,Crossroads 13/14/16,-1.4468780131058163,Cynthia Claasen,-0.5179527221575703,0.3895743821575942,-0.8849380795812383,0.05154474714987202,15 - 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,0.14766382648305715,-0.1602767401999007,5.326446435924689,0.3975516053421814,1:2,HELGRE002,0.4069875216628521,-0.04510683791988606
Green Point,Green Point,Sebata Dalindyebo Square,0.941113881044237,Amos Komeni,-0.20023945444236024,0.11448378943526494,-0.33996530356597554,0.7690008247275985,> 20 years,Many constraints.  May need to be relocated,0.5353559107078661,0.33845483080020056,1.2761097825211507,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.13018007222122496,1:7,KHAGRE001,0.7183314290701126,-0.4818988688690796
Greenfields,Greenfields,Enkanini - Lwandle / False Bay IDA,0.7152227559219346,Jongidumo Maxheke,0.005339718785128401,-0.08557105379850315,0.4240038027925177,0.10512101268327367,10 - 15 years,City land.  Some constraints,0.6700654116838494,-0.23101635074313134,0.11075100958718392,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2104003330638029,1:15,HELGRE001,2.425986163823796,-1.3331991664053395
Gugulethu infills,Mashlungi,Crossroads 13/14/16,-0.607853834080122,Siyabulela Mamkeli,2.304088655783414,-0.12829679217584253,-0.03621414848083368,-0.34445373722744455,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:5,HILMAS002,-0.34125024933436493,0.08607496042839219
Gugulethu infills,Sakhile,Crossroads 13/14/16,-0.607853834080122,Siyabulela Mamkeli,2.304088655783414,-0.12902558941895276,0.5350093566926449,-0.32348911158393956,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.23101635074313134,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2645112385763774,1:5,HILSAK001,-0.3406186818695094,0.07697995796024494
Gugulethu infills,Sikonanathi,Crossroads 13/14/16,-0.607853834080122,Siyabulela Mamkeli,2.304088655783414,-0.11420671214237736,-0.7087938977800118,-0.3491125429260012,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2993528925283312,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2836092052278743,1:8,HILSIK001,-0.38509234305052104,0.09752942029949295
Gxagxa,Gxagxa,Crossroads 13/14/16,-0.6401239948118794,Anthony Moses,0.9584795219307591,-0.11529990800704276,-0.8495475828167764,-0.3712418699941453,15 - 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,0.22335196708967844,-0.10128451368804998,-0.2104003330638029,1:1,HILGXA001,-0.343342905710385,0.19751394854099383
Haasendal,Haasendal,Crossroads 13/14/16,-1.8018497811551486,Marian Nieuwoudt,-0.8169769741248271,-0.12216274871299776,-0.7814836033132695,-0.3724065714187845,5 - 10 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELHAA001,0.9384468301378912,0.7143258681674364
Hadjie Ebrahim Crescent,Hadjie Ebrahim Crescent,Crossroads 13/14/16,-0.5110433518848495,Magedien Davids,0.9771685376787123,-0.12935962148871163,0.8351894153668137,-0.3141715001868262,10 - 15 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.008526555821046498,-0.0667687537846584,-0.1602767401999007,-0.10128451368804998,-0.18811937197038986,1:2,HILHAD001,-0.7745997940171184,0.14797542622852022
Hangberg,Dallas,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.13358057218839192,-0.23328059086308897,-0.382888884240537,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUDAL001,-2.4366968338814687,-0.7056137466517346
Hangberg,Egoli - Houtbay,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.13014915183541445,-0.5404849927880061,-0.375900675692702,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUEGO001,-2.450996652451112,-0.6954700964489732
Hangberg,Hangberg,Hida,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.017732177085655873,-0.40829314102426884,0.09813280413543868,15 - 20 years,City land. Can be upgraded,-0.7162946993614596,-0.20823750348139808,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2581452496925451,1:32,SOUHAN002,-2.471847805170992,-0.6957826741391179
Hangberg,Hangberg Sloot 1,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.12240568112736784,-0.8409489084491046,-0.3782300785419804,0 - 5 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.20823750348139808,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2581452496925451,1:1,SOUHAN001,-2.460818940486409,-0.7048776766071935
Hangberg,Hangberg Sloot 2,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.09914490245143186,-0.7861143437701569,-0.33746552867960955,5 - 10 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUHAN003,-2.4441813796588487,-0.7144768366401086
Hangberg,Texas,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.12301301216329308,-0.6861360376282909,-0.36541836287094953,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.26518462163573125,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.27406022190212587,1:3,SOUTEX001,-2.4305131285540273,-0.707085886740817
Happy Valley,Happy Valley 1,Crossroads 13/14/16,-1.6082288167646037,Bert Van Dalen,0.45387609673601365,-0.06382860271238021,-0.40329932748572755,-0.09171352808074544,> 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.17547746095800087,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2899751941117066,1:86,HELHAP001,0.7494102041684454,0.17919286263790837
Happy Valley,Happy Valley 2,Crossroads 13/14/16,-1.6082288167646037,Bert Van Dalen,0.45387609673601365,-0.063221271676455,-0.19363131246262089,0.01660370441069703,> 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.04941633732750147,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.254962255250629,1:25,HELHAP002,0.771175715755305,0.17862820616537975
Happy Valley,Happy Valley 3,Crossroads 13/14/16,-1.6082288167646037,Bert Van Dalen,0.45387609673601365,0.02037784541865181,-0.5234424387010272,0.1319091454499745,> 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.19592235171122838,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.29315818855362274,1:226,HELHAP003,0.7905375004237744,0.18548474904602322
Happy Valley,Sofia,Crossroads 13/14/16,-1.4468780131058163,Cynthia Claasen,1.2014367266541548,-0.11569467318039416,-0.38337670673472796,-0.3071832916389912,5 - 10 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,0.2743101356130038,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.21994931638955134,1:3,HELSOF001,0.7639739613800826,0.25396951264179995
Harare Infills,Section 35,Crossroads 13/14/16,1.1024646847030244,Anele Gabuza,-0.10679437570259291,-0.12951145424769295,0.24307815215024126,-0.34095963295352705,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.242405774373998,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26769423301829354,1:5,KHASEC001,0.6571070905006909,-0.7064808976631384
Harare Infills,Section 37,Crossroads 13/14/16,1.1024646847030244,Anele Gabuza,-0.10679437570259291,-0.13160674632163497,-0.5375956755168265,-0.38055948139125867,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,KHASEC002,0.7143629230596897,-0.7144062545810068
Harry Gwala,Harry Gwala,Block 6/ Lansdown Road,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.04585160404899365,0.23537741625118963,0.3834846531720344,15 - 20 years,Many constraints.  May need to be relocated,0.4754486536644167,1.010430825021332,2.4414685554551174,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.49940742748349815,1:3,MITHAR001,-0.24892828290644653,-0.1540552876626716
Heinz Park Infills,Heinz Park 1,Crossroads 13/14/16,0.7797630773854496,Patrick (Pat) Pietersen,1.556528025865272,-0.1319711449431901,0.07434690619923633,-0.3665830642955887,10 - 15 years,City land.  Some constraints,-0.7162946993614596,-0.31074231615919784,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28679219966979047,1:6,MITHEI001,-0.08149692006266773,-0.29924258315969904
Heinz Park Infills,Heinz Park 2,Crossroads 13/14/16,0.7797630773854496,Patrick (Pat) Pietersen,1.556528025865272,-0.10953026316575315,0.09185778819482428,-0.19420725344899206,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.1285115380653316,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.23586428859913208,1:9,MITHEI002,-0.08051657653514775,-0.2908130686770627
Heinz Park Infills,Heinz Park 3,Crossroads 13/14/16,0.7797630773854496,Patrick (Pat) Pietersen,1.556528025865272,-0.12887375665997144,0.39940397963269775,-0.3281479172824962,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.26518462163573125,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.27406022190212587,1:7,MITHEI004,-0.05634733802983113,-0.2904500752304269
Heinz Park Infills,Heinz Park 4,Crossroads 13/14/16,0.7797630773854496,Patrick (Pat) Pietersen,1.556528025865272,-0.13090831563032096,0.29568722816643683,-0.35144194577527954,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2765740452665979,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.27724321634404203,1:5,MITHEI005,-0.050305028403485226,-0.2897946703962572
Heinz Park Infills,Heinz Park 5,Crossroads 13/14/16,0.7797630773854496,Patrick (Pat) Pietersen,1.556528025865272,-0.12887375665997144,0.0730595514514629,-0.34328903580280534,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.32213173979006443,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2899751941117066,1:14,MITHEI007,-0.07776407355402623,-0.32214141975070265
Hood Road,Hood Road,Crossroads 13/14/16,-0.5110433518848495,Magedien Davids,0.9771685376787123,-0.13373240494737323,0.2049588640174864,-0.3782300785419804,10 - 15 years,Provincial or National government land.  Some constraints,1.2816948724485349,-0.3335211634209311,-0.23681213321768332,-0.11062996338487294,-0.1602767401999007,-0.10128451368804998,-0.2485962663667967,1:1,HILHOO001,-0.8065175169418423,0.12764779321777583
Imizamo Yethu,Imizamo Yethu 1,Hugendon/ Graveyard - Hout Bay,0.3279808271408449,Marga Haywood,-1.0599341788482228,0.03528782235061599,0.24951984123212703,1.1032701335990391,15 - 20 years,Provincial or National government land.  Some constraints,-0.13329470271514776,0.44095964347800026,0.25386524485977635,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.00032269989733711186,1:14,SOUIMI001,-2.251044278357933,-0.39869270438248
Imizamo Yethu,Imizamo Yethu 2,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.08371869413893122,0.5436529844795074,0.16685018818914948,15 - 20 years,Provincial or National government land.  Some constraints,-0.1893523947065177,-0.242405774373998,-0.17547746095800087,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2581452496925451,1:37,SOUIMI002,-2.3135034727168535,-0.4280750072562217
Imizamo Yethu,YMCA 1,Imizamo Yethu 1/ Dontseyakhe,0.3279808271408449,Marga Haywood,-1.0599341788482228,0.09113191110394016,0.4313684598609343,1.8801259838333633,15 - 20 years,Provincial or National government land.  Some constraints,1.3725125802518527,-0.014617301756665237,-0.09369789794509094,1.3562838243556359,-0.1602767401999007,-0.10128451368804998,0.8208898661170291,1:6,SOUYMC001,-2.2517418304832955,-0.42739943611944126
Imizamo Yethu,YMCA 2,Crossroads 13/14/16,0.3279808271408449,Marga Haywood,-1.0599341788482228,-0.10646324143433078,0.9468001316496735,0.0026272873150270343,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:38,SOUYMC002,-2.304199635585529,-0.44044703389521733
Intersite TRA,Intersite TRA,Langa Intersite,-0.41423286968957707,Neliswa Ngqose,-0.31237354893008157,0.011541178845939819,-0.49782938080724237,0.128415041176057,15 - 20 years,City land. Can be upgraded,-0.5805239794225577,1.6254597010881304,-0.011918334932180988,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.2893297943170324,1:2,EBEINT001,-0.5864681005346039,0.44915915541091905
Isibaneni - Mfuleni,Isibaneni - Mfuleni,Phola Park: Phase 1,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.03813849989274333,-0.44753695342616684,-0.013678532629921294,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELISI001,0.7503057102752947,-0.09161033169255407
Island - Bongani,Island - Bongani,CL Section/ Bongweni Lansdowne Road Reserve 2,0.8443033988489645,Luvuyo Hebe,-0.5179527221575703,-0.02010076812576423,0.15070777038649055,0.5383899426490435,15 - 20 years,City land.  Some constraints,-0.7162946993614596,0.7484740815113994,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.009226283428411333,1:8,KHAISL001,0.4636683450374537,-0.29637896819190596
Jabula,Jabula,Crossroads 13/14/16,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.11882242801540906,-0.40664393668000964,-0.32348911158393956,> 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.3151999171194588,0.05506793954927089,-0.09177161389819015,-0.10128451368804998,-0.04488462208416319,1:1,HILJAB001,-0.5463400005668918,-0.3009163862746742
Jim Se Bos,Jim Se Bos,Olieboom,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.13136381390726487,15.526686749286057,0.08648578988904701,15 - 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.6423181691710986,0.8348227768864183,1.5660524426032056,1.5056095174473003,1.0436994770511594,1:1,HILJIM001,-0.6610024877661005,-0.6151981289892686
Joe Slovo,Joe Slovo,Crossroads 13/14/16,-0.3819627089578196,Mayenzeke Sopaqa,-0.9104220528645944,0.4904520672247735,-0.20096883820715014,3.124027105347993,> 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,9.594853245163685,-0.10128451368804998,1.9667678652068428,1:4,EBEJOE001,-0.6414710282563231,0.35454894680970983
Joe Slovo North,Joe Slovo North,Little Kosovo,-0.41423286968957707,Neliswa Ngqose,-0.31237354893008157,-0.11341718179567457,0.44354185664659623,-0.16974852353156958,15 - 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,0.21297546335332135,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.22949829971529978,1:9,EBEJOE002,-0.5809253890520999,0.4340545947709213
K2 Section,K2 Section,Nonqubela 13027,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.09282865967780957,0.18620347537434154,-0.038137262547343787,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,0.6231904215718664,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.025786655432666297,1:4,KHAK2S001,0.6590960566959433,-0.4173767837322012
Kalkfontein,Kalkfontein,Kirbys Farm,-1.4468780131058163,Jacob Jacobs,0.9584795219307591,0.09802511836169141,-0.32874200934533965,0.7107657534956402,15 - 20 years,City land. Can be upgraded,-0.43721044171688384,2.3429933898327286,0.4378692616388237,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.559884321879905,1:4,HELKAL001,0.5660765381426961,0.4068805020308746
Kampies,Kampies,Crossroads 13/14/16,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.11900462732618661,-0.7234202039733111,-0.36075955717239283,15 - 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.11414278869831841,-0.17885851165187333,-0.11917366441887438,-0.10128451368804998,-0.2708772274602097,1:3,HILKAM001,-0.6193001823263409,-0.1451619482204172
Kampies,Uitkykbos,Stukkende Plaas,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.13154601321804243,-0.29295210904266,-0.3735712728434237,15 - 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.17547746095800087,-0.12037689885158728,-0.1602767401999007,-0.10128451368804998,-0.2517792608087128,1:1,HILSTU001,-0.5471318164929734,-0.13830540533984537
Kanana,Kanana,Crossroads 13/14/16,-0.7692046377389093,Mzwakhe Nqavashe,0.248296923508525,0.5671883436139252,-0.13117298440550848,3.897388851308399,15 - 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,9.786667598808474,-0.10128451368804998,2.011329787393669,1:5,HILKAN001,-0.28794407002562494,0.1820968102108514
Kansite,Kansite,Kan-Site Philippi,-0.9628256021294542,Fikiswa Nkunzana,-0.8356659898727802,-0.1232255780258669,0.40535441935036404,-0.27224224889981624,15 - 20 years,Many constraints.  May need to be relocated,0.673611089714819,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,0.03153761344488888,-0.10128451368804998,-0.22631530527338364,1:5,MITKAN001,-0.11950408451408029,-0.21217457172718332
Kat Se Kamp,Kat Se Kamp,Crossroads 13/14/16,0.7152227559219346,Jongidumo Maxheke,0.005339718785128401,-0.1299973190764331,1.5007819420213302,-0.2967009788172387,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.242405774373998,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26769423301829354,1:8,HELKAT001,2.4877006741569776,-1.3087172750610734
Klein Zoute Rivier,Klein Zoute Rivier,Crossroads 13/14/16,-1.3177973701787864,Nora Grose,-1.8448728402622712,-0.12863082424560138,-0.4009195129920792,-0.36425366144631033,15 - 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.09113609245144426,-0.07807058863784803,-0.10128451368804998,-0.22313231083146748,1:1,NORKLI002,-1.336317782524163,3.0086965295937156
Klipfontein Glebe,Klipfontein Glebe,Crossroads 13/14/16,-0.9305554413976967,Mzuzile Mpondwana,0.11747381327284971,1.811640002776501,-0.9471429150543959,0.41143748736337443,> 20 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,2.0093285006254966,1.0591145079705475,-0.10128451368804998,1.4129268323134327,1:1,MITKLI001,0.14279436737713608,-0.1217992866698672
Klipheuwel,Klipheuwel,Crossroads 13/14/16,1.3283558098253267,Justin Basson,-0.48057469066166314,0.12565868049628903,-0.581967153693507,0.3799905488981169,10 - 15 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.4378692616388237,-0.17885851165187333,-0.1602767401999007,18.645812516224368,1.4765867211517556,1:1,NORKLI001,0.9020138711585263,2.8666652604520153
Knole Park,Knole Park,Knole/ Williston/ Ottery,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.12377217595819959,-0.4523608159208176,-0.34794784150136204,15 - 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.05280811643863596,-0.04240141511787254,-0.1602767401999007,-0.10128451368804998,-0.18175338308655756,1:1,HILKNO001,-0.7086999709318297,-0.38792389879942923
Koekoe Town,Koekoe Town,13th Street - Kensington/ Waltemade Station,-0.25288206603078967,Lisa McBride,1.0519246006705265,-0.1321229777021714,0.024421679946590065,-0.36891246714486703,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.16267980895793152,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.24541327192488052,1:1,EBEKOE001,-0.9796329869692205,0.7567053530603914
Kosovo,Kosovo,Crossroads 13/14/16,-0.9950957628612117,Nico Mzalisi,-0.8543550056207342,0.73429547814875,0.16169975038363216,6.695001673291677,10 - 15 years,City land. Can be upgraded,0.7235887770708727,5.201738721180255,6.469112033840932,-0.17885851165187333,6.758741016272866,-0.10128451368804998,3.9052114803337767,1:5,MITKOS001,-0.15145008657901649,-0.3049496467926745
Kraaifontein Infills,Khwababa,Crossroads 13/14/16,1.1992751668982968,Siseko Mbandezi,1.4630829471255047,-0.13482560081203865,-0.05027463043446126,-0.38871239136373287,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORKRA004,1.3374560722173334,1.4570003768024682
Kraaifontein Infills,Ntlotshane Street,Crossroads 13/14/16,1.1992751668982968,Siseko Mbandezi,1.4630829471255047,-0.1311816145964873,-0.6988266511839123,-0.38405358566517617,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORKRA001,1.397662361738974,1.4792942243157217
Kraaifontein Infills,Sam Nnjokozela Avenue,Crossroads 13/14/16,1.1992751668982968,Siseko Mbandezi,1.4630829471255047,-0.13294287460067045,-0.7476745353442807,-0.38871239136373287,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORKRA002,1.3880097485449854,1.4417042362879189
