"is_cluster","pocket_name","pocket_alias","ward_id","ward_councillor","avg_hhsize","area_ha","density_dwellings","structure_count","age_of_is","upgrade_category","temp_sanitation","toilets_full_flush","toilets_chemical","toilets_portable","toilets_container","toilets_other","toilets_total","ratio_toilets_dwellings","pocket_code","centroidx","centroidy"
"KTC Infills","Zwelitsha Drive","None","19100037","Theophilus Mangali","3.710000000","0.185000000","286.486486486","53","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","7.000000000","0E-9","0E-9","0E-9","0E-9","7.000000000","1:8","HILZWE001","18.586866000","-33.990051000"
"Lake Road - Grassy Park","Lake Road - Grassy Park","Civic Road/ Kalbskraal","19100065","Leslie Isaacs","4.090000000","0.309000000","119.741100324","37","> 20 years","Provincial or National government land.  Some constraints","0E-9","6.000000000","0E-9","0E-9","0E-9","0E-9","6.000000000","1:6","HILLAK001","18.506257000","-34.039758000"
"Langa Infills","Langa Sportfield","None","19100053","Brian Watkyns","3.230000000","0.041000000","463.414634146","19","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","8.000000000","0E-9","0E-9","0E-9","8.000000000","1:2","EBELAN003","18.519825000","-33.943900000"
"Langa Infills","Siyahlala - Langa","None","19100053","Neliswa Ngqose","3.170000000","0.307000000","231.270358306","71","10 - 15 years","Many constraints.  May need to be relocated","0E-9","8.000000000","0E-9","0E-9","0E-9","0E-9","8.000000000","1:9","EBESIY001","18.524006000","-33.945118000"
"Langa Infills","Thabo Mbeki - Langa","Thabo Mbeki - Zone 1: Langa","19100051","Neliswa Ngqose","3.170000000","0.389000000","336.760925450","131","> 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"EBELAN001","18.531282000","-33.948613000"
"Lindelani Park","Lindelani Park","Nonqubela 13422/ Engweveni","19100091","Monde Mabandla","3.410000000","1.162000000","285.714285714","332","10 - 15 years","Provincial or National government land.  Some constraints","95.876288660","12.000000000","0E-9","279.000000000","0E-9","0E-9","291.000000000","1:1","KHALIN001","18.664857000","-34.028377000"
"Link Road School Site","Link Road School Site","None","19100080","Thembinkosi Pupa","2.910000000","2.004000000","216.067864271","433","15 - 20 years","Many constraints.  May need to be relocated","0E-9","127.000000000","0E-9","0E-9","0E-9","0E-9","127.000000000","1:3","MITLIN002","18.575997000","-34.006033000"
"Los Angeles","Los Angeles","None","19100019","Cynthia Claasen","3.980000000","7.578000000","46.714172605","354","10 - 15 years","Many constraints.  May need to be relocated","100.000000000","0E-9","5.000000000","107.000000000","0E-9","58.000000000","170.000000000","1:2","HELLOS001","18.644617000","-34.003985000"
"Lotus Park","Lotus Park","Gugulethu 113702","19100042","Coetzee Ntotoviyane","3.060000000","7.082000000","230.302174527","1631","15 - 20 years","City land. Can be upgraded","100.000000000","0E-9","30.000000000","0E-9","161.000000000","0E-9","191.000000000","1:9","HILLOT001","18.560622000","-33.997052000"
"Lusaka","Boys Town Extension","Boys Town","19100036","Depoutch Elese","3.500000000","6.912000000","122.974537037","850","> 20 years","Many constraints.  May need to be relocated","100.000000000","0E-9","0E-9","0E-9","97.000000000","0E-9","97.000000000","1:9","MITBOY002","18.592433000","-33.987371000"
"Lusaka","Lusaka","None","19100039","Depoutch Elese","3.500000000","3.247000000","230.366492147","748","15 - 20 years","City land.  Some constraints","100.000000000","0E-9","0E-9","0E-9","93.000000000","0E-9","93.000000000","1:8","HILLUS001","18.590057000","-33.984080000"
"Lusaka Infills","Jub Jub","None","19100039","Khaya Yozi","2.970000000","0.350000000","194.285714286","68","15 - 20 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILLUS006","18.586559000","-33.984544000"
"Lusaka Infills","Lusaka Infills 1","None","19100039","Khaya Yozi","2.970000000","0.162000000","395.061728395","64","> 20 years","Provincial or National government land.  Some constraints","0E-9","5.000000000","0E-9","0E-9","0E-9","0E-9","5.000000000","1:13","HILLUS002","18.584833000","-33.984490000"
"Lusaka Infills","Lusaka Infills 3","None","19100039","Khaya Yozi","2.970000000","0.134000000","358.208955224","48","> 20 years","Provincial or National government land.  Some constraints","0E-9","7.000000000","0E-9","0E-9","0E-9","0E-9","7.000000000","1:7","HILLUS007","18.588570000","-33.985503000"
"Lusaka Infills","Miller Street","None","19100039","Khaya Yozi","2.970000000","0.121000000","330.578512397","40","> 20 years","Provincial or National government land.  Some constraints","0E-9","3.000000000","0E-9","0E-9","0E-9","0E-9","3.000000000","1:13","HILLUS008","18.584896000","-33.985749000"
"Lusaka Infills","Ntlangano Crescent: Open Space (2)","None","19100039","Khaya Yozi","2.970000000","0.098000000","183.673469388","18","> 20 years","City land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILLUS003","18.585940000","-33.984465000"
"Lusaka Infills","Siphika Street","None","19100039","Khaya Yozi","2.970000000","0.056000000","232.142857143","13","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","7.000000000","0E-9","0E-9","0E-9","0E-9","7.000000000","1:2","HILLUS005","18.589334000","-33.986162000"
"Macassar Site","Block Macassar","None","19100109","John Heuvel","4.260000000","0.404000000","49.504950495","20","15 - 20 years","Many constraints.  May need to be relocated","0E-9","3.000000000","0E-9","0E-9","0E-9","0E-9","3.000000000","1:7","HELMAC002","18.748825000","-34.059256000"
"Macassar Site","Chris Hani Park","None","19100109","John Heuvel","4.260000000","0.164000000","18.292682927","3","10 - 15 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMAC003","18.739457000","-34.062983000"
"Macassar Village","Macassar Village","Smartie Town","19100109","John Heuvel","4.260000000","0.670000000","29.850746269","20","5 - 10 years","Many constraints.  May need to be relocated","0E-9","25.000000000","0E-9","0E-9","0E-9","0E-9","25.000000000","1:1","HELMAC001","18.754856000","-34.051137000"
"Madiba Lane TRA","Cata TRA","N R Mandela Road 2","19100074","Marga Haywood","2.770000000","0.061000000","147.540983607","9","0 - 5 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","4.000000000","0E-9","0E-9","0E-9","4.000000000","1:2","SOUCAT001","18.361988000","-34.024785000"
"Madiba Lane TRA","Madiba Lane TRA","N R Mandela Road 1","19100074","Marga Haywood","2.770000000","0.274000000","145.985401460","40","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","5.000000000","0E-9","0E-9","0E-9","5.000000000","1:8","SOUMAD001","18.361654000","-34.025905000"
"Maitland Cemetary","Maitland Cemetary","Maitland Cemetary Gate 1/ Bridgetown","19100056","Lisa McBride","3.900000000","0.880000000","12.500000000","11","5 - 10 years","Many constraints.  May need to be relocated","0E-9","7.000000000","0E-9","0E-9","0E-9","0E-9","7.000000000","1:2","EBEMAI001","18.502827000","-33.920838000"
"Makhaza Road Reserve","Makhaza Road Reserve","Lansdown Road Reserve","19100097","(Botsotso) Danile Khatshwa","2.890000000","1.023000000","77.223851417","79","15 - 20 years","City land.  Some constraints","100.000000000","0E-9","8.000000000","0E-9","0E-9","1.000000000","9.000000000","1:9","KHAMAK002","18.691400000","-34.044368000"
"Malawi","Malawi","None","19100022","Johanna Martlow","4.140000000","15.711000000","33.861625613","532","10 - 15 years","Many constraints.  May need to be relocated","0E-9","72.000000000","0E-9","0E-9","0E-9","0E-9","72.000000000","1:7","TYGMAL001","18.596621000","-33.944726000"
"Marcus Garvey","Marcus Garvey","None","19100088","Patrick (Pat) Pietersen","4.170000000","4.031000000","125.279087075","505","10 - 15 years","City land. Can be upgraded","4.166666667","46.000000000","2.000000000","0E-9","0E-9","0E-9","48.000000000","1:11","MITMAR001","18.597001000","-34.012100000"
"Masiphumelele Infills","Kolobe Road","None","19100069","Felicity Purchase","2.840000000","0.048000000","208.333333333","10","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"SOUMAS003","18.371707000","-34.130573000"
"Milnerton Infills","Bekela 1","None","19100004","Joy McCarthy","2.680000000","0.293000000","218.430034130","64","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"NORBEK002","18.509989000","-33.873509000"
"Masiphumelele Infills","Masebulele Road","None","19100069","Felicity Purchase","2.840000000","0.047000000","255.319148936","12","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"SOUMAS006","18.376439000","-34.128555000"
"Masiphumelele Infills","Masonwabe Road 1","None","19100069","Felicity Purchase","2.840000000","0.065000000","246.153846154","16","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"SOUMAS008","18.374347000","-34.130038000"
"Masiphumelele Infills","Masonwabe Road 2","None","19100069","Felicity Purchase","2.840000000","0.089000000","325.842696629","29","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"SOUMAS007","18.374204000","-34.130636000"
"Masiphumelele Infills","Ntantala Road","None","19100069","Felicity Purchase","2.840000000","0.070000000","328.571428571","23","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"SOUMAS005","18.376858000","-34.130173000"
"Masiphumelele School Site","Masiphumelele School Site","Amakhaya Ngoko","19100069","Felicity Purchase","2.840000000","0.410000000","248.780487805","102","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","24.000000000","0E-9","0E-9","0E-9","0E-9","24.000000000","1:4","SOUMAS001","18.373360000","-34.129555000"
"Masiphumelele TRA","Masiphumelele TRA","Site 5 TRA","19100069","Felicity Purchase","2.840000000","1.967000000","123.538383325","243","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","50.000000000","0E-9","0E-9","0E-9","0E-9","50.000000000","1:5","SOUMAS002","18.370386000","-34.130173000"
"Masiphumelele Wetlands","Masiphumelele Wetlands","Masiphumelele Vlei","19100069","Felicity Purchase","2.840000000","7.411000000","292.942922682","2171","15 - 20 years","Many constraints.  May need to be relocated","0E-9","143.000000000","0E-9","0E-9","0E-9","0E-9","143.000000000","1:15","SOUMAS004","18.375232000","-34.126845000"
"Mfuleni Infills","Bohlo Bohlo","None","19100108","Themba Honono","3.060000000","0.101000000","198.019801980","20","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELBOH001","18.669745000","-33.988860000"
"Mfuleni Infills","Diep Street: Open Space","None","19100108","Themba Honono","3.060000000","0.071000000","56.338028169","4","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELDIE001","18.671503000","-33.987470000"
"Mfuleni Infills","Emseleni","None","19100108","Themba Honono","3.060000000","0.455000000","107.692307692","49","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELEMS001","18.675232000","-33.989053000"
"Mfuleni Infills","Esantini","Santi Camp/ M Ceshemba Street","19100108","Themba Honono","3.060000000","0.144000000","277.777777778","40","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELESA001","18.670952000","-34.003449000"
"Mfuleni Infills","Gamka Street","Balelibomvu","19100108","Themba Honono","3.060000000","0.093000000","365.591397849","34","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELGAM001","18.667313000","-33.989269000"
"Mfuleni Infills","Iligwa Street","None","19100108","Themba Honono","3.060000000","0.231000000","199.134199134","46","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMFU001","18.674882000","-33.994463000"
"Mfuleni Infills","Itsitsa Street","None","19100108","Themba Honono","3.060000000","0.043000000","69.767441860","3","0 - 5 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMFU002","18.672419000","-33.989883000"
"Mfuleni Infills","M Baba Street","None","19100108","Themba Honono","3.060000000","0.149000000","355.704697987","53","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMFU003","18.671272000","-33.994096000"
"Mfuleni Infills","Nyakatisha","None","19100108","Themba Honono","3.060000000","0.839000000","183.551847437","154","5 - 10 years","Many constraints.  May need to be relocated","0E-9","40.000000000","0E-9","0E-9","0E-9","0E-9","40.000000000","1:4","HELNYA001","18.667230000","-33.995692000"
"Mfuleni Infills","O Nqubelani Street","None","19100108","Themba Honono","3.060000000","0.172000000","104.651162791","18","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELONQ001","18.676780000","-33.995020000"
"Mfuleni Infills","Strong Yard","Constantia","19100108","Themba Honono","3.060000000","0.215000000","348.837209302","75","5 - 10 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELSTR001","18.678541000","-33.990184000"
"Mfuleni Infills","T Tokwana Street 1","None","19100108","Themba Honono","3.060000000","0.185000000","318.918918919","59","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMFU004","18.674728000","-34.001508000"
"Mfuleni Infills","T Tokwana Street 2","None","19100108","Themba Honono","3.060000000","0.093000000","182.795698925","17","5 - 10 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMFU005","18.668897000","-33.991659000"
"Mfuleni Infills","Umbashe Street 1","None","19100108","Themba Honono","3.060000000","0.414000000","243.961352657","101","5 - 10 years","City land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMFU006","18.668835000","-33.992567000"
"Mfuleni Infills","Umbashe Street 2","None","19100108","Themba Honono","3.060000000","0.093000000","139.784946237","13","> 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELMBA001","18.673956000","-33.991395000"
"Military Heights","Military Heights","Vrygrond Military Road/ Vrygrond 137477-3","19100067","Shaun August","4.000000000","1.265000000","109.090909091","138","5 - 10 years","City land. Can be upgraded","59.473684211","77.000000000","0E-9","113.000000000","0E-9","0E-9","190.000000000","1:1","HILMIL001","18.489263000","-34.075390000"
"Millers Camp","Millers Camp","KTC 5","19100039","Khaya Yozi","2.970000000","0.060000000","216.666666667","13","> 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","0E-9","0E-9","4.000000000","0E-9","4.000000000","1:3","HILMIL002","18.583443000","-33.985214000"
"Milnerton Infills","Bekela 2","Democracy Way","19100004","Joy McCarthy","2.680000000","0.113000000","194.690265487","22","5 - 10 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","3.000000000","0E-9","0E-9","0E-9","3.000000000","1:7","NORBEK001","18.509778000","-33.872792000"
"Milnerton Infills","Ekuphumleni - Milnerton","None","19100004","Joy McCarthy","2.680000000","0.552000000","447.463768116","247","5 - 10 years","Many constraints.  May need to be relocated","100.000000000","0E-9","9.000000000","0E-9","0E-9","0E-9","9.000000000","1:27","NOREKU001","18.511847000","-33.871183000"
"Milnerton Infills","Khuyasa","None","19100004","Joy McCarthy","2.680000000","0.204000000","401.960784314","82","10 - 15 years","City land.  Some constraints","100.000000000","0E-9","14.000000000","0E-9","0E-9","0E-9","14.000000000","1:6","NORKUY001","18.509775000","-33.876579000"
"Milnerton Infills","Mchiniwam","None","19100004","Joy McCarthy","2.680000000","0.586000000","392.491467577","230","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","101.000000000","0E-9","0E-9","0E-9","0E-9","101.000000000","1:2","NORMCH001","18.510456000","-33.872444000"
"Milnerton Infills","Mkanini","None","19100004","Joy McCarthy","2.680000000","0.027000000","370.370370370","10","5 - 10 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","4.000000000","0E-9","0E-9","0E-9","4.000000000","1:3","NORMKA001","18.508602000","-33.876835000"
"Milnerton Infills","Siyahlala - Joe Slovo: Milnerton","None","19100004","Joy McCarthy","2.680000000","0.290000000","393.103448276","114","10 - 15 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","11.000000000","0E-9","0E-9","0E-9","11.000000000","1:10","NORSIY002","18.509565000","-33.874461000"
"Mkonto Square","Mkonto Square","None","19100037","Theophilus Mangali","3.710000000","3.039000000","119.118130964","362","15 - 20 years","Provincial or National government land.  Some constraints","96.842105263","3.000000000","0E-9","0E-9","92.000000000","0E-9","95.000000000","1:4","HILMKH001","18.584200000","-33.995772000"
"Mocke Road","Mocke Road","Hadjie","19100072","Jan Burger","3.710000000","0.430000000","162.790697674","70","10 - 15 years","Many constraints.  May need to be relocated","0E-9","8.000000000","0E-9","0E-9","0E-9","0E-9","8.000000000","1:9","SOUMOC001","18.468867000","-34.039080000"
"Monwabisi Park","Monwabisi Park","Monwabisi Park B/ Monwabisi Park C/ Monwabisi Park C","19100099","(Botsotso) Danile Khatshwa","2.890000000","66.316000000","100.458411243","6662","10 - 15 years","City land. Can be upgraded","70.914542729","388.000000000","19.000000000","866.000000000","41.000000000","20.000000000","1334.000000000","1:5","KHAMON001","18.668232000","-34.060917000"
"Monwood","Monwood","None","19100080","Thembinkosi Pupa","2.910000000","9.912000000","123.890234060","1228","15 - 20 years","City land. Can be upgraded","18.079096045","290.000000000","64.000000000","0E-9","0E-9","0E-9","354.000000000","1:3","MITMON001","18.571108000","-34.006607000"
"Monwood","Monwood Council","Siyahlala - Monwood: Philippi","19100080","Thembinkosi Pupa","2.910000000","2.875000000","156.521739130","450","15 - 20 years","City land. Can be upgraded","13.461538462","90.000000000","12.000000000","0E-9","2.000000000","0E-9","104.000000000","1:4","MITMON002","18.572990000","-34.006773000"
"Monwood","Monwood South","Siyanyanzela","19100034","Fikiswa Nkunzana","2.890000000","5.647000000","178.147689038","1006","10 - 15 years","City land. Can be upgraded","3.225806452","180.000000000","6.000000000","0E-9","0E-9","0E-9","186.000000000","1:5","MITMON003","18.572178000","-34.009515000"
"Morkels Cottages","Morkels Cottages","None","19100086","Jongidumo Maxheke","3.340000000","2.567000000","63.108687183","162","15 - 20 years","Provincial or National government land.  Some constraints","84.615384615","36.000000000","0E-9","162.000000000","36.000000000","0E-9","234.000000000","1:1","HELMOR001","18.844122000","-34.122299000"
"Mosanwabe","Mosanwabe","None","19100045","Siyabulela Mamkeli","4.570000000","1.628000000","240.786240786","392","0 - 5 years","City land. Can be upgraded","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILMOS001","18.562298000","-33.974488000"
"Mountainview","Mountainview","None","19100069","Felicity Purchase","2.840000000","0.305000000","95.081967213","29","10 - 15 years","City land.  Some constraints","0E-9","35.000000000","0E-9","0E-9","0E-9","0E-9","35.000000000","1:1","SOUMOU001","18.348346000","-34.152525000"
"Mpetha Squre","Mpetha Square","Sithathu Avenue","19100037","Theophilus Mangali","3.710000000","1.303000000","128.933231005","168","> 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","0E-9","0E-9","29.000000000","0E-9","29.000000000","2","HILMPE001","18.588140000","-33.995437000"
"Msindweni Makhaza","Msindweni Makhaza","Powerlines","19100096","Mpucuko Nguzo","3.580000000","1.366000000","191.800878477","262","15 - 20 years","Many constraints.  May need to be relocated","32.653061224","99.000000000","48.000000000","0E-9","0E-9","0E-9","147.000000000","1:2","KHASEC003","18.713127000","-34.045109000"
"New Rest Remainder","New Rest Remainder","New Rest 2","19100044","Anthony Moses","3.850000000","0.630000000","104.761904762","66","15 - 20 years","City land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILNEW001","18.565590000","-33.965683000"
"Nonqubela Infills","LB Section","Nqubela 13042","19100093","Amos Komeni","3.230000000","0.212000000","283.018867925","60","> 20 years","Provincial or National government land.  Some constraints","0E-9","12.000000000","0E-9","0E-9","0E-9","0E-9","12.000000000","1:5","KHALBS001","18.671231000","-34.028695000"
"Nonqubela Infills","LR Section","Nqubela 13024","19100093","Amos Komeni","3.230000000","0.184000000","298.913043478","55","> 20 years","City land.  Some constraints","0E-9","24.000000000","0E-9","0E-9","0E-9","0E-9","24.000000000","1:2","KHALRS001","18.674717000","-34.027320000"
"Nonqubela Infills","LT Section","Nqubela 13483","19100093","Amos Komeni","3.230000000","0.146000000","287.671232877","42","> 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"KHALTS001","18.670406000","-34.026835000"
"Nonqubela Infills","Masikhule","R Section/ Nonqubela 14619","19100089","Monde Nqulwana","2.890000000","0.408000000","198.529411765","81","> 20 years","Provincial or National government land.  Some constraints","0E-9","14.000000000","0E-9","0E-9","0E-9","0E-9","14.000000000","1:6","KHAMAS001","18.663764000","-34.020135000"
"Nonqubela Infills","MC Section","Nonqubela 11853","19100093","Amos Komeni","3.230000000","0.202000000","247.524752475","50","> 20 years","City land.  Some constraints","0E-9","6.000000000","0E-9","0E-9","0E-9","0E-9","6.000000000","1:8","KHAMCS001","18.673389000","-34.025480000"
"Nonqubela Infills","MM Section 1","Nonqubela 11804","19100093","Amos Komeni","3.230000000","0.177000000","288.135593220","51","> 20 years","Provincial or National government land.  Some constraints","0E-9","12.000000000","0E-9","0E-9","0E-9","0E-9","12.000000000","1:4","KHAMMS001","18.672162000","-34.023694000"
"Nonqubela Infills","MM Section 2","Nonqubela 11753","19100093","Amos Komeni","3.230000000","0.203000000","275.862068966","56","> 20 years","Provincial or National government land.  Some constraints","0E-9","12.000000000","0E-9","0E-9","0E-9","0E-9","12.000000000","1:5","KHAMMS002","18.670819000","-34.021813000"
"Nonqubela Infills","NT Section","Nonqubela 13563","19100089","Amos Komeni","3.230000000","0.208000000","259.615384615","54","> 20 years","Provincial or National government land.  Some constraints","0E-9","10.000000000","0E-9","0E-9","0E-9","0E-9","10.000000000","1:5","KHANTS001","18.666856000","-34.022488000"
"Nonqubela Infills","QA Section","Nqubela 11653","19100089","Monde Nqulwana","2.890000000","0.194000000","293.814432990","57","> 20 years","Provincial or National government land.  Some constraints","0E-9","13.000000000","0E-9","0E-9","0E-9","0E-9","13.000000000","1:4","KHAQAS001","18.668456000","-34.022442000"
"Nonqubela Infills","QQ Section 2","Nqubela 11514","19100089","Monde Nqulwana","2.890000000","0.175000000","257.142857143","45","> 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"KHAQQS002","18.668709000","-34.020598000"
"Nonqubela Infills","SB Section","P Section","19100091","Monde Mabandla","3.410000000","0.424000000","297.169811321","126","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"KHASBS001","18.662170000","-34.023921000"
"Nonzamo","Nonzamo","Masakhane","19100085","Mbuyiselo Matha","3.160000000","1.312000000","214.939024390","282","15 - 20 years","Many constraints.  May need to be relocated","0E-9","78.000000000","0E-9","0E-9","0E-9","0E-9","78.000000000","1:4","HELNON001","18.864474000","-34.113040000"
"Nuwe Mosienes","Nuwe Mosienes","None","19100100","Johannes (Johan) Middleton","3.360000000","0.288000000","27.777777778","8","5 - 10 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","6.000000000","0E-9","0E-9","0E-9","6.000000000","1:1","HELNUW001","18.887482000","-34.151828000"
"Nyanga Infills","Butter 50","None","19100037","Theophilus Mangali","3.710000000","0.415000000","231.325301205","96","> 20 years","Provincial or National government land.  Some constraints","0E-9","6.000000000","0E-9","0E-9","0E-9","0E-9","6.000000000","1:16","HILBUT001","18.589601000","-33.996908000"
"Nyanga Infills","Dike Square","None","19100037","Theophilus Mangali","3.710000000","0.088000000","318.181818182","28","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","2.000000000","0E-9","0E-9","0E-9","2.000000000","1:14","HILDIK001","18.591213000","-33.996212000"
"Nyanga Infills","Febhana","None","19100037","Theophilus Mangali","3.710000000","0.309000000","233.009708738","72","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","10.000000000","0E-9","0E-9","0E-9","0E-9","10.000000000","1:7","HILFEB001","18.590363000","-33.993503000"
"Nyanga Infills","Mahobe Circle: Open Space","None","19100037","Theophilus Mangali","3.710000000","0.133000000","105.263157895","14","> 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILMAH001","18.591064000","-33.994937000"
"Nyanga Infills","Mgqwashu Square","None","19100037","Theophilus Mangali","3.710000000","0.087000000","126.436781609","11","> 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","2.000000000","0E-9","0E-9","0E-9","2.000000000","1:6","HILMGQ001","18.591134000","-33.995464000"
"Nyanga Infills","Nongawe","None","19100037","Theophilus Mangali","3.710000000","0.094000000","244.680851064","23","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","3.000000000","0E-9","0E-9","0E-9","0E-9","3.000000000","1:8","HILNON001","18.591404000","-33.997654000"
"Nyanga Infills","Sihlanu Avenue","None","19100037","Theophilus Mangali","3.710000000","0.230000000","47.826086957","11","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILNYA002","18.590545000","-33.993070000"
"Nyanga Infills","Sithathu Avenue","None","19100037","Theophilus Mangali","3.710000000","0.137000000","233.576642336","32","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILSIT001","18.583709000","-33.996585000"
"Overcome Heights","Overcome Heights","Vrygrond Road Resrve/ Remainder","19100067","David D'Alton","4.090000000","13.141000000","140.856860209","1851","15 - 20 years","City land. Can be upgraded","90.150478796","144.000000000","374.000000000","944.000000000","0E-9","0E-9","1462.000000000","1:1","HILOVE001","18.489879000","-34.080489000"
"Pelikan Bos","Pelikan Bos","Zeekoei Vlei/ Pelican Park","19100067","Shaun August","4.000000000","0.604000000","18.211920530","11","5 - 10 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","3.000000000","0E-9","0E-9","0E-9","3.000000000","1:4","HILPEL001","18.525757000","-34.052939000"
"Pella","Pella","None","19100029","Cynthia Clayton","4.670000000","0.547000000","29.250457038","16","10 - 15 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","3.000000000","0E-9","0E-9","0E-9","3.000000000","1:5","NORPEL001","18.521541000","-33.538179000"
"Phantsikocingo","Phantsikocingo","Browns Farm 11252","19100080","Fikiswa Nkunzana","2.890000000","2.473000000","261.221188839","646","> 20 years","Many constraints.  May need to be relocated","15.254237288","100.000000000","18.000000000","0E-9","0E-9","0E-9","118.000000000","1:5","MITBRO005","18.583614000","-34.003302000"
"Philippi TRA","Philippi TRA","Boystown","19100035","Mzuzile Mpondwana","3.400000000","5.921000000","106.907616957","633","5 - 10 years","City land. Can be upgraded","0E-9","37.000000000","0E-9","0E-9","0E-9","0E-9","37.000000000","1:17","MITPHI001","18.608036000","-34.005950000"
"Phillidelphia","Phillidelphia","None","19100105","Justin Basson","3.800000000","0.101000000","128.712871287","13","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","12.000000000","0E-9","0E-9","0E-9","0E-9","12.000000000","1:1","NORPHI001","18.586130000","-33.665430000"
